route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
M96,OH_C3-Sunday,OH_C3-Sunday-102500_M96_439,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-095700_M96_418,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-096500_M96_435,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-097400_M96_421,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-098200_M96_432,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-099100_M96_430,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-099900_M96_420,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-100800_M96_425,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-103300_M96_425,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-104200_M96_437,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-105000_M96_435,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-105900_M96_428,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-106700_M96_430,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-101600_M96_437,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-102500_M96_435,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-103300_M96_428,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-104200_M96_432,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-105000_M96_441,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-106000_M96_439,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-107000_M96_429,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-107600_M96_441,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-108500_M96_439,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-109500_M96_429,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-110500_M96_432,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-111500_M96_428,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-112500_M96_430,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-113500_M96_441,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-108000_M96_435,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-109000_M96_428,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-110000_M96_430,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-111000_M96_441,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-112000_M96_439,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-113000_M96_429,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-114200_M96_432,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-114500_M96_435,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-115500_M96_429,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-116700_M96_432,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-117900_M96_430,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-119100_M96_439,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-120300_M96_435,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-115400_M96_430,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-116600_M96_438,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-117800_M96_435,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-119000_M96_429,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-120500_M96_432,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-122000_M96_439,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-123500_M96_435,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-125000_M96_429,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-126500_M96_438,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-128000_M96_439,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-129500_M96_437,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-131000_M96_441,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-132500_M96_438,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-134000_M96_439,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-135500_M96_437,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-137000_M96_441,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-138500_M96_438,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-140000_M96_439,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-142000_M96_441,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-144000_M96_438,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-146000_M96_439,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-148000_M96_441,EAST SIDE 1 AV CROSSTOWN,0,M960058
M96,OH_C3-Sunday,OH_C3-Sunday-121500_M96_429,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-123000_M96_438,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-124500_M96_439,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-126000_M96_437,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-127500_M96_441,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-129000_M96_438,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-130500_M96_439,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-132000_M96_437,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-133500_M96_441,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-135000_M96_438,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-136500_M96_439,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-138000_M96_437,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-139500_M96_441,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-141000_M96_438,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-142500_M96_439,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-144500_M96_441,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-146500_M96_438,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-148500_M96_439,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M96,OH_C3-Sunday,OH_C3-Sunday-150500_M96_441,WEST SIDE WEST END AV CROSSTOWN,1,M960059
M106,OH_C3-Sunday,OH_C3-Sunday-053500_M96_418,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-056500_M96_420,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-059500_M96_418,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-062500_M96_420,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-065500_M96_418,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-068500_M96_413,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-071500_M96_418,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-074500_M96_420,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-077500_M96_430,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-080500_M96_420,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-083500_M96_430,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-086500_M96_418,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-089500_M96_430,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-092500_M96_437,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-095500_M96_430,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-098500_M96_437,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-101500_M96_438,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-104500_M96_429,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-107500_M96_438,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-110500_M96_437,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M106,OH_C3-Sunday,OH_C3-Sunday-113500_M96_438,WEST SIDE WEST END AV CROSSTOWN,1,M1060022
M86,OH_C3-Sunday,OH_C3-Sunday-034600_M86_302,WEST SIDE WEST END AV CROSSTOWN,1,M860071
M86,OH_C3-Sunday,OH_C3-Sunday-046900_M86_304,WEST SIDE WEST END AV CROSSTOWN,1,M860071
M86,OH_C3-Sunday,OH_C3-Sunday-058500_M86_307,WEST SIDE WEST END AV CROSSTOWN,1,M860071
M86,OH_C3-Sunday,OH_C3-Sunday-064300_M86_313,WEST SIDE WEST END AV CROSSTOWN,1,M860071
M86,OH_C3-Sunday,OH_C3-Sunday-076700_M86_316,WEST SIDE WEST END AV CROSSTOWN,1,M860071
M86,OH_C3-Sunday,OH_C3-Sunday-010000_M86_301,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-014000_M86_301,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-018000_M86_301,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-022000_M86_301,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-026000_M86_301,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-030000_M86_301,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-034000_M86_301,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-037000_M86_302,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-040000_M86_303,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-042000_M86_302,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-044000_M86_301,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-046000_M86_303,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-048000_M86_302,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-049500_M86_304,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-051000_M86_301,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-052500_M86_303,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-054000_M86_305,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-055200_M86_302,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-056400_M86_304,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-057600_M86_301,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-058800_M86_303,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-059800_M86_305,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-060800_M86_307,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-061800_M86_302,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-062800_M86_308,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-063800_M86_310,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-064800_M86_311,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-065800_M86_305,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-066700_M86_313,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-067500_M86_307,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-068400_M86_304,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-069200_M86_308,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-070100_M86_310,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-070900_M86_303,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-071800_M86_311,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-072600_M86_305,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-073300_M86_313,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-074100_M86_307,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-074800_M86_304,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-075600_M86_314,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-076300_M86_310,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-077100_M86_303,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-077800_M86_302,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-078400_M86_311,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-078900_M86_316,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-079500_M86_317,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-080000_M86_313,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-080600_M86_307,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-081100_M86_304,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-081700_M86_318,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-082200_M86_314,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-082800_M86_310,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-083300_M86_308,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-083900_M86_303,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-084400_M86_302,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-085000_M86_305,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-085500_M86_316,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-086100_M86_317,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-086600_M86_313,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-087200_M86_307,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-087700_M86_304,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-088300_M86_318,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-088800_M86_314,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-089400_M86_310,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-090100_M86_308,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-090700_M86_311,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-091400_M86_305,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-092000_M86_316,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-092700_M86_317,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-093300_M86_313,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-094000_M86_304,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-094600_M86_318,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-095300_M86_314,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-095900_M86_319,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-096600_M86_308,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-097200_M86_311,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-097900_M86_305,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-098500_M86_316,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-099200_M86_317,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-099800_M86_307,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-100500_M86_320,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-101100_M86_318,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-101800_M86_310,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-102400_M86_319,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-103100_M86_308,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-103700_M86_311,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-104400_M86_321,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-105000_M86_316,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-105700_M86_313,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-106300_M86_307,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-107000_M86_320,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-107600_M86_318,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-108300_M86_310,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-109100_M86_314,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-109800_M86_322,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-110600_M86_323,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-111300_M86_321,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-112100_M86_313,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-112800_M86_317,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-113600_M86_320,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-114400_M86_319,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-115200_M86_314,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-116000_M86_322,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-116800_M86_323,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-117700_M86_316,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-118600_M86_317,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-119500_M86_320,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-120500_M86_319,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-121700_M86_322,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-122900_M86_318,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-124100_M86_316,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-125300_M86_317,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-126500_M86_319,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-127700_M86_321,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-128900_M86_318,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
M86,OH_C3-Sunday,OH_C3-Sunday-130100_M86_323,YORKVILLE YORK - 91 ST CROSSTOWN,0,M860079
